,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
0,01049,7.686309523809525,2.814861111111111,6.946765873015873,5.853869047619048,8.509960317460319,6.923789682539682,5.553670634920635,2.600980158730159,5.696150793650794,7.431071428571429,1.1667857142857143,4.320535714285715,46.00940860215054,48.05958702064897,50.820430107526875,61.852777777777774,64.7247311827957,70.62388888888887,75.07392473118279,73.39247311827957,66.7575,59.87096774193548,50.10555555555555,41.23279569892473,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,0.2375
1,04001,2.9351983144134848,1.3851964493624709,0.7860413165266108,0.7221635276917784,0.5266172109194556,0.3694298245614035,3.7804881750945993,2.006162508930698,1.19431177822006,0.03550595238095238,0.022007223942208463,0.048074200867931516,31.64938461943918,38.06918850135924,43.774042009276826,46.253703703703714,51.67390864098893,64.83625730994153,66.09148107460302,62.97235538244727,58.331260749913994,51.13391098516373,46.30065574475404,34.620180570813496,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,15.597342885872298
2,04005,5.52136235392718,1.5720187145183284,1.2117190449033597,0.3766380217540307,0.8662031190272833,0.283648502048368,4.052848908605842,2.9809949190597287,0.7485246604503963,0.0052866473149492015,0.03668388068539972,0.0172980278980279,30.413848475184995,37.29197396786834,43.877384633614845,46.229891103728306,52.340041380118556,66.67171465485418,67.99835954395631,64.78810378321292,58.39515951189731,52.214316299357606,46.02337677479765,36.88449389476931,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,34.664070492657935
3,04019,2.101165281704579,0.32716705623190667,0.12882288385820087,0.01764800595697917,0.1886759109090166,0.029906375557042984,4.8038754239621,1.8432844688627028,0.152186731463873,8.771929824561404e-05,0.06032692307692307,0.41426939614848235,46.960952151092464,52.73931097046799,60.86648121331159,63.50051384588924,68.05765144201426,80.95339123953674,80.0347270770221,79.37786710609541,74.52830237358101,70.42595736653462,63.35960726980851,52.219789095604284,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,0.0
4,06003,23.555555555555554,15.688888888888888,4.966666666666666,7.522222222222222,1.5111111111111115,0.48888888888888893,0.1777777777777778,1.8444444444444448,2.7125,0.5125,7.575,0.75,25.783870967741937,28.68495575221239,35.527598566308235,35.39,44.383870967741935,52.25833333333334,60.332258064516125,58.896774193548396,48.66444444444445,43.5752688172043,37.4388888888889,34.306451612903224,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,207.95833333333334
5,06017,23.183057416826383,19.443903299916457,5.308654528478058,6.289829813504348,0.8577222222222222,0.5728320802005012,0.0205,0.27729463364293083,0.9248233819843726,0.6145630743525481,10.28796810877461,0.8613361528822056,31.99118220489188,35.905864047456966,41.35455673358898,41.878693528693525,52.03667568990151,59.99725274725276,67.38556067588326,67.06480616158035,58.04569597069598,51.192248611603446,42.32390109890109,39.74113789436369,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,56.498793429652565
6,06019,10.183133138977801,5.942686831684341,1.900519003371406,2.616442283244343,0.18032926519196546,0.046748538011695914,0.0,0.04734440267335005,0.45497994987468676,0.1694843168527379,0.9484172838124917,0.09325730994152048,40.54535243072895,45.412419213920636,50.94001131861913,52.897870083706,61.607202303671905,70.72353199174407,77.84929258630446,76.28302207130729,67.76752436647175,59.97921618562535,51.200544662309355,45.665723448405956,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,0.0
7,06029,5.990302671466465,2.940834168056124,0.503485220576525,0.2983736633736634,0.1288879660597052,0.008903703703703704,0.00412004662004662,0.011341880341880344,0.4782242287503158,0.014051383399209489,0.18983570487483534,0.05548913043478262,43.0614331131434,48.136224713333675,53.433883401974256,56.294424449604406,63.6698824990577,73.90472386030436,80.26958420323419,79.07171133875168,70.51074017765,62.03738854766582,54.3666372119023,46.58063069596826,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,0.0
8,06037,8.433581572289205,4.9132115468734,0.292377652238241,0.14643313359254745,0.3348917112402129,0.011428247174483541,0.003599704032556419,0.018391898022102306,0.1784289371866037,0.009856991825407314,0.11983377375885507,0.0037777777777777783,48.01773097231123,50.81339909547359,57.8846579880901,59.56190968377015,62.0184657062006,70.19422094701164,75.22351128907768,74.15428686717132,69.17878787878787,67.26232085618808,60.044014060874524,55.52375093892256,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,0.0
9,06043,20.134555555555558,15.681767676767675,3.9922222222222223,4.186194444444445,0.2840000000000001,0.4788080808080808,0.0,0.2631626984126984,0.7993380230880232,0.38929292929292936,4.122199494949495,0.38033333333333336,36.226190476190474,39.86017699115044,46.18894009216589,47.78849206349207,57.14132104454685,65.64404761904761,73.40668202764977,72.60675883256529,63.75436507936509,57.42396313364055,48.08412698412698,45.83064516129031,0.2,-0.1,0.9,-0.2,0.3,-0.4,0.8,0.5,0.6,0.9,0.9,-0.1,1.7800000000000002
