,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
337,06061,0.1273997493734336,4.660041967567139,0.72911745767581,3.220764126224652,1.3828453118089343,0.7992269404572035,0.4637631578947368,0.08500171998624012,0.12611842105263157,1.3216777259548158,3.871371254222513,8.91356400305771,43.094086021505376,45.019576293912586,47.51392961876833,45.774368686868684,50.53616813294232,63.775631313131335,64.97201857282502,66.20393450635386,62.484722222222224,55.685606060606055,38.5854292929293,33.84682306940371,-0.8,0.2,-0.7,0.0,-0.7,-0.6,-1.1,-1.4,-1.6,-1.7,-0.5,-0.6,17.641895202432963
338,06071,1.7601029411764706,1.6546446078431374,0.4449485294117647,0.4459068627450981,0.49158905228758176,0.2944656862745098,0.564801228183581,0.43816631652661064,0.5108455882352941,0.1910871848739496,0.31323529411764706,0.1625360644257703,45.02508123596834,45.530509283359365,55.93124378783772,63.1230247367012,66.4249380666245,76.59152369281047,82.57004834191741,78.39279163278214,74.80396708683473,65.53070120107596,53.490868736383455,41.073645372127345,-0.1,-1.8,-0.4,0.2,1.2,0.3,0.5,-0.2,-0.7,0.3,-0.5,-0.2,0.20784313725490194
339,06071,1.3689642857142856,0.18551470588235297,5.927317226890757,0.010404411764705883,0.013732843137254902,0.052500000000000005,0.4015269607843137,0.2171936274509804,0.4915686274509804,0.5325514705882353,0.1601985294117647,1.8062177234530175,44.80401776301918,53.715249580658224,47.460822339688555,57.47083605664488,63.08331996777205,71.23186955337692,79.36453438902443,78.60330355260385,75.13294767689685,67.48820060958211,53.725551885312754,45.46741531726805,0.6,0.3,-0.7,-0.6,-1.0,-0.1,0.0,-0.4,-1.5,-1.0,-0.7,-1.8,0.0
340,06071,1.5916282051282051,4.1014368131868135,4.559108974358975,0.4761029411764706,0.23194492027580263,0.0,0.2767358058608059,0.6574708575737986,0.016102941176470587,0.5926012443438913,0.20941176470588235,4.273208333333333,44.30048025840452,48.44068725102483,50.85866822401536,61.409534804567414,68.54232000935015,72.17225563084259,76.57833577712611,80.5085205491096,74.74121848924024,65.8076643716265,50.733463423050374,41.11967134782002,-2.9,-0.9,-2.0,-1.0,0.3,-0.6,-0.6,0.4,0.1,-1.4,-0.7,-0.6,0.0
341,06071,10.031865196078432,6.437153711484593,1.053375,0.0,0.07223901098901098,0.7208508403361346,0.0,0.1842667748917749,0.0,0.13287955182072828,0.6071858974358975,0.6187447478991597,43.20420764952672,45.20220201242903,54.929549144929595,59.55898315246284,66.4004112705901,71.79822852268505,75.6490150452633,77.30877124278246,72.32366561578516,63.09127040794644,50.09736691448648,44.70758138892431,-0.9,-0.7,-0.5,-1.2,-0.3,-0.8,-0.8,-0.9,-0.7,-1.1,-0.1,0.2,0.0
342,06071,0.4603685897435897,2.9076642156862746,1.9515654761904762,0.6672741596638655,0.35841208791208784,0.0,0.052941176470588235,0.3211011904761905,0.08654166666666667,0.604075226244344,0.7558623680241328,1.7646046918767508,47.40773416330837,43.63451316329346,54.81355291198798,59.38923669929105,64.30701783145868,77.77680218332392,81.7165137398833,81.74823090654087,74.47460631156285,60.73207493184701,44.600921325051765,44.91689100987838,-0.1,0.3,-0.7,-1.3,-0.7,-0.4,-1.3,-1.2,-1.6,-1.1,-0.6,-1.2,0.0
343,06071,8.369260800474036,1.7490546218487397,4.665678571428572,0.4182139355742297,0.2704338235294118,0.3850710784313725,0.05645833333333335,0.15886029411764707,0.12678883861236803,0.0,0.014588235294117648,0.5947843137254902,44.271696288167185,53.24258071286159,51.78971580663376,56.42836987891336,59.85370699660321,69.8149862504645,78.53675980868127,80.24706787368778,75.69825069254416,65.00795285359803,58.36526124117428,47.848800771588294,-0.4,-0.1,0.8,-0.7,-0.4,0.1,0.4,0.3,0.3,0.0,0.0,-0.5,0.0
344,06071,0.5273946078431373,3.8567303921568623,1.3415308123249299,0.27147058823529413,0.10792542016806723,0.0014285714285714286,0.24377240896358546,0.1333921568627451,0.12911297852474324,0.046282051282051276,1.867863095238095,2.143578431372549,48.371277226357876,51.343237857900185,53.22001884018013,60.54673528015194,67.7129814635004,74.9388896011396,82.14100013785497,81.20378910386272,72.85014516347847,63.311591475767486,53.5961223100571,46.78235520323529,1.0,0.3,1.1,0.8,0.3,1.2,0.7,0.7,0.6,0.6,-0.1,0.9,0.0
345,06071,3.8769681372549014,0.14926470588235294,0.000625,0.08787500000000001,0.08480952380952382,0.07008928571428572,0.3205042016806723,0.16625,2.3471335200746966,0.22332748538011696,1.0582076023391813,1.7856676003734826,45.76159894336612,48.01605778087501,58.10048450847891,59.01527810715854,72.5787485655999,72.94966239316237,77.66091765462733,79.62628454580069,73.85148234189462,60.60153658499043,52.48788925846397,42.18205592701699,0.5,1.7,-0.4,-0.6,-1.3,-1.4,-0.8,-1.4,-1.4,-1.5,-1.2,-1.0,0.0
346,06071,1.499970760233918,8.205839303670185,2.3021584967320265,0.9344158496732028,2.265437908496732,0.06602984734563683,0.4016320346320347,0.28549525775222373,0.9973053221288516,0.08237114845938376,0.5986249715197083,0.22363112326270218,45.75828180975289,43.528065952760585,50.12682934006628,52.06936683396014,57.38099073001406,67.16987787105522,79.8597659774605,80.84377762518798,70.0039761752833,59.51837377416202,51.361111147049236,44.890585509033244,-2.7,-2.0,-2.4,-1.4,0.3,1.0,1.2,1.2,1.0,1.1,1.0,1.4,0.0
