,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
673,30087,0.4997420634920635,0.35750000000000004,0.6500119047619047,1.8694404761904762,4.630888888888888,3.179261904761905,0.9243333333333332,1.3370833333333336,2.0503333333333336,2.2859523809523803,0.4018333333333334,1.2563333333333335,22.440860215053767,29.30265486725664,32.51559139784946,37.833333333333336,54.7010752688172,61.48000000000001,70.25806451612904,71.10053763440861,63.673333333333325,42.72903225806453,31.67972222222222,16.455645161290324,-0.1,-0.2,1.5,0.2,0.8,1.2,0.8,0.2,0.3,-0.1,0.7,0.1,41.132817460317455
674,30087,0.5900000000000001,0.4833333333333334,1.3993333333333335,0.6795,2.9937142857142858,2.9306190476190475,0.2245,4.439666666666667,0.6381666666666667,0.3736666666666667,0.7598333333333331,0.7065,26.260483870967736,15.59557522123894,31.18548387096774,42.61333333333334,52.4983870967742,58.81250000000001,69.73763440860218,67.64274193548388,57.193333333333335,49.52741935483871,28.05611111111111,27.3733870967742,1.4,0.1,-0.9,0.8,0.5,0.2,-0.2,-0.7,-0.7,-0.6,-0.9,-0.6,32.70833333333333
675,30087,0.7223333333333334,0.5631666666666667,0.18200000000000002,0.9226666666666667,1.7612857142857146,2.513666666666667,1.3753333333333335,1.0396666666666665,0.37983333333333336,1.3528333333333336,0.6795,0.5471666666666667,24.501612903225805,26.86902654867256,40.98870967741935,44.47833333333334,50.552419354838705,65.60333333333332,69.28790322580645,67.73790322580645,61.440000000000005,49.87822580645162,33.10249999999999,25.25161290322581,-0.8,0.2,-0.7,0.0,-0.7,-0.6,-1.1,-1.4,-1.6,-1.7,-0.5,-0.6,17.9
676,53007,11.30077822177822,5.375589743589744,2.062342490842491,1.6342307692307692,1.9496996336996335,1.956749084249084,0.4423553113553113,1.8214358974358977,0.24923809523809526,6.9050028305028315,12.943410256410258,6.4477297702297705,29.823815431879954,27.140503744043567,37.49076514882967,46.57551448551449,48.05740872031195,54.14388805638805,65.49696620583717,64.03118181102052,60.700115995115986,39.97666151053248,35.28070512820513,19.303691380304283,-0.1,-1.8,-0.4,0.2,1.2,0.3,0.5,-0.2,-0.7,0.3,-0.5,-0.2,96.0454662004662
677,53007,4.90952380952381,5.223227106227106,3.780657509157509,3.4903030303030302,2.2305732600732604,1.965915750915751,0.6517838827838829,0.9821043956043956,0.27995238095238095,1.5537289377289378,7.316771561771562,4.788877289377288,23.866731655441335,34.800115887062795,33.09569006262555,41.989958929958924,47.65863471206213,52.3625931013431,62.313892089093706,63.24088901689708,57.87323336385836,44.32804044074206,32.10069291819292,29.592377112135182,0.6,0.3,-0.7,-0.6,-1.0,-0.1,0.0,-0.4,-1.5,-1.0,-0.7,-1.8,44.54818681318681
678,53007,6.423020146520147,2.8756703296703297,0.8473443223443223,1.6167106227106232,0.4858571428571428,1.9378296703296702,1.6109890109890108,0.45515384615384613,1.8194249084249088,1.309522311022311,4.672707792207793,5.229808524808525,28.247542242703535,33.4016272812733,41.360616802552286,43.84585858585858,53.235030963659995,62.72573600011101,61.10166459884202,64.50839832210801,52.130048076923075,46.137050248138955,32.75673076923077,22.714898676592224,-2.9,-0.9,-2.0,-1.0,0.3,-0.6,-0.6,0.4,0.1,-1.4,-0.7,-0.6,77.53416583416583
679,53007,4.134605394605395,0.868908091908092,2.6325747585747585,2.5332216117216118,1.4234358974358974,2.5039685314685314,1.7118916083916087,0.6165384615384616,0.48947619047619045,1.1584010989010989,2.099148351648352,5.617141192141192,19.270729270729273,25.37361826963597,34.20197349693317,40.27291208791209,54.89025356364066,54.20429563492063,56.49845430107526,60.22086213517665,56.41955128205128,47.88303578142288,29.124100274725272,26.70830909681716,-0.9,-0.7,-0.5,-1.2,-0.3,-0.8,-0.8,-0.9,-0.7,-1.1,-0.1,0.2,66.8383732933733
680,53007,3.708972527472527,4.97215934065934,2.745886446886447,1.9026080586080585,0.9566946386946386,1.395739593739594,0.5203699633699633,0.47426373626373625,0.81246336996337,4.4728040293040285,5.649155677655677,7.429410256410256,32.04701494741818,26.12166682874648,38.205597158218126,45.4977380952381,51.44005376344086,54.281875,65.9078629032258,62.05970622119816,58.856111111111105,43.42197580645161,27.920763888888885,25.19514356611131,-0.1,0.3,-0.7,-1.3,-0.7,-0.4,-1.3,-1.2,-1.6,-1.1,-0.6,-1.2,93.3746153846154
681,53007,5.4709065934065935,5.097128205128206,4.026461704961705,2.0644908424908426,1.2369523809523808,1.2671208791208792,1.0955714285714286,1.2590659340659343,0.7257417582417584,5.1970374625374625,11.53430586080586,5.818834332334333,24.620258773484576,31.523096372653896,34.3972881956753,41.25888888888889,52.29746543778801,55.53035714285714,62.48511904761905,56.88924731182796,58.9526984126984,41.60423387096775,34.17550595238095,25.504649651423843,-0.4,-0.1,0.8,-0.7,-0.4,0.1,0.4,0.3,0.3,0.0,0.0,-0.5,86.50620046620047
682,53007,7.046837662337663,9.186912587412587,2.102423076923077,3.7860695970695977,1.6274458874458875,0.5534249084249087,0.49485897435897436,0.3367948717948718,1.2532197802197804,4.185884615384616,5.31707326007326,11.295871794871797,23.631018443921672,26.321871049304676,34.85997873094647,41.50088522588522,45.15192012288786,53.94829059829059,64.25978302611367,63.0088362578282,52.20368055555555,42.93183268344559,31.074062049062046,21.58461699590732,1.0,0.3,1.1,0.8,0.3,1.2,0.7,0.7,0.6,0.6,-0.1,0.9,258.44147685647687
